,visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,IR_norm_range,IR_range,log_entropy,entropy_x_contrast
790,69.8545,107.2614,85.6045,1.525,4.7,0.235,1.6365,-101.0037,-68.2559,-85.1814,1,-0.16757306910538922,16.9255,-1.448169764837978,1.1045
916,2.0,5.0,2.9805,0.0006,0.1875,0.7588,0.4512,247.0,250.0,249.4883,0,0.002071659919028302,0.5116999999999905,-0.2760170409212779,0.142275
389,4.9299,99.0921,35.6354,5.0125,47.6208,0.0924,2.6331,-4.0324,34.0016,17.9782,1,-3.9736633270508883,16.023400000000002,-2.3816283003344987,4.40016192
470,16.754,85.5482,49.7999,4.3708,35.9375,0.104,2.4682,-99.978,-3.2572,-66.6933,1,-0.6345005901298285,63.436099999999996,-2.2633643798407643,3.7375
343,7.0,120.0,38.2266,0.0648,459.1791,0.0311,3.6472,193.0,247.0,229.3086,0,0.0916652849740932,17.691399999999987,-3.470547459796949,14.28047001
858,81.4636,98.0172,89.7908,0.525,0.775,0.4506,0.9439,-99.4687,-78.9021,-93.2123,1,-0.1438663619812061,14.310199999999995,-0.797175250983993,0.349215
789,3.0,45.0,7.5859,0.0191,70.5125,0.1227,2.5322,229.0,252.0,248.0859,0,0.017092139737991226,3.9140999999999906,-2.0980129272652714,8.651883750000001
805,1.0,21.0,1.6484,0.0028,4.9708,0.5448,0.9784,244.0,254.0,252.793,0,0.004946721311475384,1.2069999999999936,-0.6073365241468345,2.7080918399999994
862,17.8289,79.7437,50.4423,3.2083,25.9917,0.1491,2.2554,-76.3651,9.5477,-45.0219,1,-0.7145882084879088,54.5696,-1.9031380572114442,3.8753624700000007
840,3.64,38.8971,6.3785,1.5792,15.6875,0.5246,1.2754,29.032,40.7304,39.3611,1,0.047165197023973635,1.3693000000000026,-0.6451192115493638,8.2296625
1022,6.0,103.0,18.25,0.0216,89.4375,0.0992,2.6809,218.0,246.0,240.3438,0,0.025945871559633085,5.6562000000000126,-2.31061726469131,8.8722
238,8.0,148.0,60.2891,0.0838,743.9418,0.0264,3.8347,113.0,234.0,197.9453,0,0.31906814159292035,36.0547,-3.6343912688298667,19.640063519999998
364,9.4446,148.968,77.735,13.9458,312.7292,0.0344,3.5261,-23.1677,32.9311,0.0924,1,-1.417434618024232,32.8387,-3.3696987146027846,10.75788448
919,3.0,17.0,4.5508,0.0051,5.6458,0.2982,1.5039,242.0,249.0,246.6406,0,0.009749586776859479,2.3593999999999937,-1.2099908766514988,1.6835775600000003
586,3.855,49.0013,6.2937,1.25,11.4833,0.4646,1.3014,26.8344,41.3507,39.0735,1,0.08486122290790928,2.2772000000000006,-0.7665784586458283,5.33514118
403,7.0,149.0,47.4961,0.0872,819.0165,0.0251,3.8972,177.0,243.0,219.8945,0,0.1305395480225989,23.105500000000006,-3.684887432844399,20.55731415
784,42.9818,110.2712,86.4921,4.5542,32.5875,0.0912,2.4942,-104.1394,-12.7902,-81.1697,1,-0.6566150755621792,68.37950000000001,-2.3947003819018513,2.97198
16,4.0,121.0,33.7031,0.0579,414.2751,0.0358,3.5909,175.0,236.0,218.7148,0,0.09877257142857145,17.285200000000003,-3.3298073855754824,14.83104858
30,12.0,105.0,41.4961,0.0588,360.875,0.0347,3.5334,181.0,233.0,216.2734,0,0.09241215469613255,16.72659999999999,-3.3610155920293234,12.5223625
268,27.933,115.2158,69.5984,7.5792,101.1208,0.0608,2.9969,-27.5664,5.9,-11.365,1,-0.6263059376632422,17.265,-2.800165490010016,6.14814464
991,4.715,28.7929,11.3525,0.9167,2.9417,0.3898,1.295,-44.4983,33.7879,13.5085,1,-0.4557342640055913,20.279400000000003,-0.9421214919086767,1.14667466
160,4.0,162.0,39.875,0.0592,519.0958,0.0416,3.5424,155.0,239.0,218.332,0,0.13334193548387102,20.668000000000006,-3.1796551117149194,21.59438528
119,15.0,159.0,75.3828,0.1005,1087.3751,0.0213,4.0304,157.0,232.0,198.543,0,0.21310191082802543,33.456999999999994,-3.8490482062667577,23.16108963
429,5.0,170.0,26.0703,0.0656,677.475,0.0358,3.6136,177.0,240.0,229.3398,0,0.060227118644067816,10.660200000000003,-3.3298073855754824,24.253605
466,7.2947,131.3394,45.1543,9.575,150.0583,0.0475,3.1857,-62.4872,34.8542,2.5957,1,-0.5162417263055473,32.2585,-3.0470255679415414,7.12776925
582,3.855,10.5195,4.4899,0.0333,0.0583,0.9511,0.1282,37.3919,40.1082,38.9724,1,0.030375562621851152,1.1357999999999961,-0.05013606949379729,0.05544912999999999
817,74.5841,118.6555,99.2836,3.15,18.2583,0.1294,2.2242,-103.6105,-33.0082,-74.0499,1,-0.3961152585886565,41.04169999999999,-2.044846896915337,2.3626240199999997
112,43.6267,117.7956,76.7315,5.8042,62.3375,0.0781,2.7584,-24.6208,-8.2246,-16.6129,1,-0.3406997335586171,8.3883,-2.5497652221364966,4.86855875
237,34.1675,101.4569,71.3963,5.7458,57.5208,0.0763,2.7265,-17.7593,5.4082,-8.4265,1,-0.7790115601403209,13.834700000000002,-2.573082340691726,4.38883704
346,45.7765,90.0629,67.6417,3.2083,17.9,0.1248,2.2282,-98.9616,-69.0443,-90.2188,1,-0.2139668315791175,21.174499999999995,-2.08104282304681,2.23392
454,3.0,125.0,21.3359,0.0621,623.4667,0.0406,3.5612,195.0,242.0,231.918,0,0.05170256410256407,10.081999999999994,-3.20398721237445,25.312748019999997
203,13.5292,84.9033,52.3108,9.6125,141.4375,0.0487,3.153,-14.7056,27.0552,4.2417,1,-1.5513477858774887,22.813499999999998,-3.022076248893593,6.88800625
62,10.0,150.0,56.3711,0.0721,547.4083,0.0282,3.7506,161.0,236.0,207.9805,0,0.17403416149068318,28.019499999999994,-3.5684333010380693,15.436914060000001
576,1.0,55.0,4.7695,0.013,57.8125,0.2598,1.9573,220.0,249.0,246.5273,0,0.011239545454545469,2.4727000000000032,-1.347843174745638,15.019687499999998
317,58.4605,88.343,70.067,1.1375,3.7042,0.3155,1.4555,-103.0842,-80.6227,-94.7347,1,-0.1368977981106708,14.112000000000009,-1.1535965970008693,1.1686751
879,36.9623,124.245,76.0529,4.375,35.8917,0.1,2.5068,-94.8607,-4.5511,-34.6326,1,-0.317112355274629,30.0815,-2.3025850929940455,3.58917
119,5.7899,137.3589,51.9346,8.7667,166.1667,0.0665,3.1044,-13.6085,34.215,10.9511,1,-1.7095124370797665,23.263900000000003,-2.7105533313203285,11.05008555
141,9.0,167.0,61.8086,0.0704,536.7501,0.0289,3.7088,155.0,231.0,200.7109,0,0.1954135483870967,30.28909999999999,-3.543913683863751,15.512077889999999
93,12.0,157.0,61.1992,0.0746,547.9626,0.0298,3.6918,161.0,233.0,203.5313,0,0.18303540372670815,29.468700000000013,-3.513246885470778,16.32928548
568,12.0,151.0,73.7461,0.0887,793.2791,0.0236,3.8982,180.0,242.0,210.1367,0,0.1770183333333334,31.86330000000001,-3.7465085669505727,18.721386759999998
30,38.6821,67.2747,57.7736,1.1917,3.4583,0.2777,1.478,-102.5603,-59.5086,-94.8511,1,-0.34460215112475295,35.3425,-1.2812138846693832,0.9603699099999999
273,6.6498,136.069,72.0363,11.1333,223.1,0.0441,3.3396,-16.3644,34.0016,2.2133,1,-1.942527682041505,31.788300000000003,-3.1212954965293367,9.838709999999999
129,40.617,98.6621,82.0657,3.525,23.5583,0.1178,2.3276,-15.8096,2.5796,-12.7757,1,-0.9712642951118308,15.3553,-2.138767007764651,2.77516774
426,3.0,42.0,7.1406,0.011,29.275,0.2162,2.029,222.0,247.0,242.2109,0,0.02157252252252248,4.789099999999991,-1.5315513737770292,6.329255
350,63.4051,78.6688,71.4484,0.5667,0.9083,0.4361,0.9919,-107.3685,-76.7844,-92.9683,1,-0.15073229112821726,16.183899999999994,-0.8298837041334163,0.39610963
752,2.0,24.0,3.3125,0.0041,5.8,0.3905,1.2964,241.0,253.0,250.9414,0,0.008541908713692998,2.0586000000000126,-0.9403273097023963,2.2649
404,7.0,147.0,46.2578,0.0704,571.525,0.0292,3.7264,183.0,247.0,225.0117,0,0.12015464480874322,21.98830000000001,-3.533586569707901,16.68853
142,17.0,157.0,68.3047,0.056,342.5375,0.0335,3.544,157.0,227.0,196.1602,0,0.19643184713375794,30.839799999999997,-3.396209840151116,11.475006250000002
675,4.5,129.6196,23.9155,7.4458,172.0708,0.1071,2.7564,0.5703,39.6925,31.5202,1,14.329826407154135,8.172300000000003,-2.233992301528434,18.428782679999998
771,3.4251,69.4246,11.2702,4.3625,62.3958,0.1604,2.3734,24.3897,42.5862,39.3633,1,0.13214184676318264,3.2228999999999957,-1.830084583549723,10.00828632
855,3.0,66.0,14.5156,0.0231,71.3042,0.0846,2.7558,220.0,251.0,242.9453,0,0.036612272727272716,8.054699999999997,-2.4698210123699593,6.032335319999999
554,4.715,124.03,19.5067,5.9667,94.3667,0.1219,2.6746,-11.4349,39.4844,32.9627,1,-0.5703329281410421,6.521700000000003,-2.104554242494911,11.50330073
451,4.715,72.4343,15.5187,4.1833,45.5667,0.1443,2.4279,9.3066,34.6414,30.1097,1,0.48693400382524205,4.531699999999997,-1.9358608132023118,6.57527481
325,5.0,179.0,68.2656,0.0853,886.5667,0.0256,3.9162,158.0,238.0,200.4766,0,0.23748987341772157,37.52340000000001,-3.6651629274966204,22.69610752
517,4.5,128.9746,41.0175,12.6542,300.3292,0.0662,3.2782,-10.3583,38.4406,23.7435,1,-1.4188718225963723,14.697100000000002,-2.7150748160391744,19.881793039999998
457,6.4348,94.3625,39.8796,9.6,173.6167,0.0506,3.2082,11.9416,36.7603,25.6486,1,0.9305034501239368,11.111700000000003,-2.9838037026887174,8.78500502
538,7.0,112.0,35.1484,0.0543,352.05,0.036,3.4962,201.0,246.0,231.4883,0,0.0721975124378109,14.51169999999999,-3.3242363405260273,12.6738
73,19.7637,91.9977,59.6706,4.3083,32.375,0.099,2.4613,-29.6606,17.57,-13.8498,1,-1.0593110051718442,31.419800000000002,-2.312635428847547,3.2051250000000002
1000,5.0,130.0,31.7852,0.0509,407.8292,0.057,3.3554,202.0,246.0,234.3242,0,0.05780099009900995,11.67580000000001,-2.864704011147587,23.2462644
787,5.0,137.0,34.8633,0.0884,1017.95,0.0266,3.8574,195.0,250.0,233.457,0,0.08483589743589746,16.543000000000006,-3.6268440631944836,27.077469999999998
698,4.0,227.0,68.0,0.0745,796.3708,0.0485,3.6201,166.0,247.0,215.3984,0,0.19037108433734934,31.60159999999999,-3.0261914810386994,38.623983800000005
108,14.0,189.0,95.8477,0.1037,1176.8668,0.0197,4.0637,154.0,233.0,183.1172,0,0.3239142857142857,49.8828,-3.9271366432381942,23.184275959999997
109,62.3302,126.1799,89.3406,6.5792,74.3042,0.0676,2.8712,-31.7826,-14.1561,-22.5842,1,-0.2651796895156469,8.428099999999999,-2.694147295933219,5.022963919999999
781,9.2296,70.4995,37.2805,6.5375,74.0625,0.0698,2.8615,-50.2463,31.6394,-7.6318,1,-0.7815739666403297,39.2712,-2.6621212692138103,5.1695625000000005
245,10.0,172.0,72.832,0.0913,845.2084,0.0238,3.8982,169.0,242.0,206.75,0,0.20857988165680474,35.25,-3.738069698304708,20.11595992
329,47.0,221.0,125.4492,0.1125,1242.8458,0.0216,4.0017,135.0,210.0,168.1211,0,0.310214074074074,41.87889999999999,-3.835061964292018,26.845469280000003
663,5.0,176.0,53.1094,0.0987,1288.9708,0.0249,3.9939,168.0,251.0,223.2227,0,0.1653410714285714,27.777299999999997,-3.6928874755114753,32.09537292
383,13.0,194.0,109.4297,0.064,426.8417,0.031,3.637,153.0,241.0,186.4023,0,0.35684771241830066,54.5977,-3.473768074496991,13.2320927
214,5.1449,52.226,7.5996,1.1375,10.1458,0.4753,1.2424,15.945,34.4283,32.6544,1,0.11125117591721527,1.7738999999999976,-0.7438090953621733,4.82229874
769,3.64,107.0464,21.1863,7.725,180.1417,0.123,2.8166,8.5817,42.3808,34.8121,1,0.8819581201859772,7.5687,-2.0955709236097197,22.157429099999998
411,12.0,203.0,86.6055,0.0942,936.9333,0.0226,3.9558,163.0,243.0,203.2617,0,0.2437932515337424,39.73830000000001,-3.789805372703897,21.17469258
786,3.0,86.0,22.2461,0.0486,310.9292,0.0433,3.3941,212.0,249.0,239.0742,0,0.04681981132075476,9.92580000000001,-3.139602643973693,13.463234359999998
336,8.0,161.0,53.1133,0.0846,785.0792,0.0256,3.8532,161.0,236.0,210.7227,0,0.15700186335403724,25.277299999999997,-3.6651629274966204,20.098027520000002
647,3.0,135.0,27.7188,0.0744,702.6166,0.0311,3.7258,188.0,250.0,235.6602,0,0.0762755319148936,14.339799999999997,-3.470547459796949,21.85137626
500,5.0,148.0,42.9922,0.079,725.2166,0.026,3.8399,180.0,244.0,223.3594,0,0.11467000000000004,20.640600000000006,-3.649658740960655,18.8556316
188,15.2491,84.0434,62.813,2.6583,17.4917,0.1717,2.088,-102.5603,7.3674,-88.8939,1,-0.9385824729451845,96.2613,-1.7620065110787073,3.00332489
426,8.3696,125.7499,47.6148,9.0875,150.2792,0.0549,3.1404,-0.9511,35.0668,21.3846,1,-14.385658710966252,13.682200000000002,-2.9022419304666522,8.25032808
25,6.6498,98.6621,39.977,9.0125,142.4208,0.0552,3.1079,-14.1561,32.7164,12.9922,1,-1.393335735124787,19.7242,-2.8967923256990873,7.86162816
436,9.0,182.0,64.7305,0.1194,1549.0294,0.0185,4.1812,175.0,240.0,214.168,0,0.14761142857142853,25.831999999999994,-3.989984546897858,28.657043899999998
318,65.9849,92.4277,78.5899,1.5583,5.65,0.2349,1.6877,-102.039,-75.1155,-91.5002,1,-0.160572918197944,16.38470000000001,-1.44859538731727,1.327185
889,79.0988,92.8576,85.4827,0.6208,1.1458,0.4234,1.0534,-97.4542,-78.9021,-89.6301,1,-0.1100824797699842,10.727999999999994,-0.8594379202813722,0.48513172
269,6.0,120.0,23.3164,0.0402,227.4375,0.0563,3.2069,191.0,238.0,227.3477,0,0.05577120418848166,10.652299999999997,-2.877060743836492,12.804731250000001
575,9.0,156.0,52.4375,0.0576,396.8709,0.0358,3.5404,172.0,243.0,217.9063,0,0.14589360465116286,25.093700000000013,-3.3298073855754824,14.20797822
391,3.0,98.0,12.8633,0.033,231.3375,0.1003,2.8913,191.0,247.0,234.8867,0,0.06342041884816758,12.11330000000001,-2.2995895840142473,23.20315125
349,65.9849,82.1085,74.2508,0.6958,1.1208,0.388,1.0735,-109.0203,-88.2182,-100.9935,1,-0.11718276321015444,12.775300000000001,-0.9467499393588635,0.43487040000000005
686,4.9299,124.675,39.3481,9.0458,183.7792,0.0595,3.0926,-50.9376,38.8588,17.2982,1,-0.42327475185324787,21.5606,-2.821778966430553,10.9348624
273,4.0,67.0,9.3906,0.0111,41.6625,0.2902,1.8623,205.0,240.0,237.0977,0,0.01415756097560974,2.9022999999999968,-1.2371849385320495,12.090457500000001
287,12.0,122.0,47.6953,0.06,383.6125,0.033,3.5835,176.0,235.0,213.3672,0,0.12291363636363638,21.632800000000003,-3.4112477175156566,12.6592125
256,3.0,108.0,21.1289,0.0368,212.8416,0.0615,3.1543,177.0,242.0,230.3398,0,0.0658768361581921,11.660200000000003,-2.7887181041696647,13.0897584
104,6.4348,82.5385,50.6716,6.15,71.275,0.0742,2.8069,-24.3292,32.2862,1.4419,1,-1.2677893231178994,30.8443,-2.6009911288088023,5.2886050000000004
158,52.441,81.6786,69.1962,1.5375,4.1375,0.233,1.5761,-106.2813,-86.3875,-98.2454,1,-0.11157089723215656,11.8579,-1.4567168254164364,0.9640375000000001
21,8.7996,107.6914,59.0299,7.9458,109.2958,0.0571,3.0402,-20.584,30.7739,-0.8564,1,-1.536644966964633,31.630300000000002,-2.8629511623201727,6.240790179999999
169,19.9787,95.8674,47.1051,6.2125,60.9792,0.0706,2.7732,-22.302,19.1819,-2.1539,1,-0.9566765312528024,21.3358,-2.650725134482941,4.30513152
643,3.64,51.796,8.9852,2.5333,22.9,0.2719,1.9227,24.3897,39.4844,37.1076,1,0.09745097315670151,2.376800000000003,-1.3023209273437122,6.226509999999999
549,3.855,136.929,21.1754,5.2917,138.925,0.2714,2.1187,-6.9039,39.6925,32.9986,1,-0.9695824099422065,6.693899999999999,-1.3041615315813684,37.704245
319,11.0,120.0,46.2813,0.0556,338.5959,0.035,3.5114,176.0,239.0,216.0859,0,0.13019374999999994,22.91409999999999,-3.3524072174927233,11.8508565
454,4.715,104.8966,19.2195,7.0875,125.0375,0.0859,2.8635,12.1793,36.971,31.9954,1,0.40852922581757545,4.9755999999999965,-2.4545714499919273,10.74072125
670,82.3235,87.6981,85.1805,0.1583,0.1583,0.7335,0.4369,-100.4897,-93.405,-97.274,1,-0.03850145835841882,3.8689999999999998,-0.3099276813991006,0.11611305000000001
323,5.1449,82.1085,28.8291,5.6708,59.4542,0.0784,2.7498,-4.0324,33.7879,19.7872,1,-3.472051383791291,14.000700000000002,-2.545931351625775,4.66120928
193,5.0,169.0,52.5195,0.0788,676.7958,0.0257,3.8378,159.0,239.0,209.7813,0,0.18376540880503153,29.218700000000013,-3.661264287080963,17.39365206
250,7.0,107.0,24.6172,0.0404,277.175,0.0661,3.1474,184.0,239.0,228.0273,0,0.0596342391304348,10.972700000000003,-2.7165865321244964,18.3212675
823,3.0,24.0,4.9219,0.0069,9.0375,0.2324,1.7678,240.0,253.0,249.7539,0,0.013525416666666719,3.2461000000000126,-1.4592952540043809,2.1003149999999997
877,16.754,111.3461,69.8923,6.475,71.775,0.0686,2.8373,-82.8076,11.2265,-49.7556,1,-0.7364311971364949,60.9821,-2.6794627442502974,4.923765
987,6.0,89.0,23.457,0.0339,158.6292,0.0592,3.0793,214.0,245.0,236.8359,0,0.038149999999999955,8.16409999999999,-2.8268337370921772,9.39084864
1016,5.0,47.0,10.6641,0.019,57.1458,0.1023,2.5996,231.0,247.0,244.7695,0,0.009655844155844183,2.2305000000000064,-2.279845606024556,5.84601534
428,5.0,107.0,32.6094,0.067,571.7417,0.0318,3.7088,193.0,240.0,225.3438,0,0.075938860103627,14.656200000000013,-3.448288989196006,18.18138606
692,3.0,166.0,37.1094,0.0631,666.2458,0.0618,3.4321,182.0,251.0,232.4297,0,0.1020346153846154,18.570300000000003,-2.783851914518492,41.173990440000004
870,3.64,54.8058,6.9152,1.6125,16.4542,0.4713,1.3757,26.1705,41.1441,39.6162,1,0.05838252994784213,1.5279000000000025,-0.7522604450524519,7.75486446
189,12.0,172.0,66.0625,0.098,1007.3666,0.022,3.9745,157.0,236.0,202.6523,0,0.21240573248407646,33.3477,-3.816712825623821,22.162065199999997
656,3.0,135.0,27.293,0.0681,659.5043,0.0403,3.6024,185.0,250.0,235.8516,0,0.07647783783783789,14.14840000000001,-3.2114038100294997,26.57802329
763,79.0988,90.2778,82.625,0.4667,0.7833,0.4988,0.901,-99.4687,-84.1377,-92.7623,1,-0.08670667255126488,8.624600000000001,-0.6955500651762556,0.39071004000000004
1007,3.0,41.0,7.4531,0.0086,22.9042,0.2943,1.7913,233.0,248.0,245.4531,0,0.010930901287553621,2.5468999999999937,-1.22315562374271,6.74070606
559,4.0,133.0,25.75,0.044,305.975,0.0509,3.3119,178.0,250.0,235.8633,0,0.07941966292134826,14.13669999999999,-2.9778923554256598,15.574127500000001
597,19.7637,85.5482,66.3644,2.6958,13.7458,0.1457,2.0978,-99.978,-16.0868,-73.4725,1,-0.5739832763207906,57.3857,-1.926205565780978,2.00276306
80,35.0274,108.5513,62.0883,8.3292,108.7875,0.0565,3.0122,-28.7597,0.3176,-16.7011,1,-0.5917551295736743,17.0187,-2.873514640829742,6.146493749999999
520,10.0,214.0,77.7266,0.1361,2022.2292,0.0168,4.241,168.0,242.0,208.9375,0,0.19680059523809523,33.0625,-4.086376392572924,33.973450559999996
853,4.0,90.0,22.5391,0.0413,213.5125,0.0477,3.2888,204.0,247.0,236.9844,0,0.04909607843137258,10.015600000000006,-3.0428238810878416,10.184546249999999
477,74.1542,85.9782,80.2493,0.5625,0.8375,0.4322,0.974,-111.8321,-97.9544,-107.0335,1,-0.08118509801747438,9.079099999999997,-0.8388668349093515,0.3619675
34,10.7345,108.5513,48.2463,7.925,108.0583,0.0574,3.0375,-25.2057,30.1224,-1.0332,1,-1.236053749747081,31.1556,-2.8577109756566164,6.20254642
77,9.2296,115.8607,60.8681,8.3625,116.2542,0.0534,3.0851,-31.4778,26.1705,-14.2234,1,-1.2832504177547353,40.3939,-2.9299445330159877,6.20797428
916,83.8284,100.597,93.4799,1.3583,4.2583,0.253,1.586,-109.0203,-95.3502,-104.8254,1,-0.08691225395637327,9.475200000000001,-1.374365790254617,1.0773499
100,4.0,179.0,62.2539,0.0854,905.2333,0.0265,3.8757,153.0,238.0,204.3789,0,0.21974575163398702,33.62110000000001,-3.6306105459899607,23.98868245
876,6.0048,115.4307,31.7137,7.5958,110.5292,0.0651,2.9518,-47.5131,36.7603,2.6461,1,-0.7179956685629858,34.114200000000004,-2.7318307297676134,7.195450920000001
4,7.0,193.0,88.8398,0.0884,810.1126,0.0223,3.9318,150.0,236.0,186.0195,0,0.33320333333333335,49.980500000000006,-3.803168600516064,18.065510980000003
641,2.9951,3.855,3.3335,0.0,0.0,1.0,0.0,39.0675,40.5231,39.841,1,0.017459525180776817,0.6820999999999984,0.0,0.0
366,21.4836,110.2712,67.2706,6.0167,64.95,0.0794,2.7424,-13.0626,27.9361,-3.8923,1,-2.4366052700075023,31.8284,-2.533256910729047,5.15703
706,4.5,135.2091,35.9361,11.5833,292.1917,0.0534,3.3225,-4.0324,41.3507,27.2463,1,-3.497768078563635,14.104400000000002,-2.9299445330159877,15.603036780000002
380,10.0,161.0,60.4297,0.0745,589.8209,0.0266,3.7788,170.0,243.0,213.9102,0,0.1711164705882353,29.089799999999997,-3.6268440631944836,15.689235940000001
959,6.6498,96.9423,20.2323,3.1833,38.0583,0.1611,2.1684,-40.8945,32.5014,-1.1059,1,-0.821804888187898,33.607299999999995,-1.8257299887992084,6.1311921300000005
496,6.6498,134.7791,34.9535,9.4417,206.0,0.0681,3.1349,-4.0324,37.6021,25.8399,1,-2.9169229243130643,11.7622,-2.6867780658266707,14.028599999999999
674,3.64,28.578,6.1123,1.1417,7.5,0.4717,1.2782,31.8552,40.5231,39.1633,1,0.042686908259875936,1.3598,-0.751412088691921,3.53775
314,25.7832,87.6981,54.0962,5.0083,42.8583,0.085,2.603,-97.9544,-22.302,-75.7053,1,-0.5451853107160065,53.403299999999994,-2.4651040224918206,3.6429555000000002
437,5.7899,60.3953,27.7668,5.7708,56.8708,0.0758,2.7455,-76.7844,33.1456,-19.415,1,-0.6845218560020003,52.5606,-2.579656986333811,4.310806640000001
786,46.2065,87.6981,64.9629,1.8083,5.85,0.1943,1.7385,-98.9616,-37.0587,-74.4532,1,-0.37786878951027464,37.394499999999994,-1.6383519225987426,1.136655
179,16.0,147.0,82.3711,0.0734,541.6792,0.0277,3.7327,161.0,231.0,191.6836,0,0.24420124223602477,39.31639999999999,-3.586322865788844,15.004513840000001
863,13.3142,74.7991,37.3603,4.4042,39.7875,0.1093,2.4992,-49.9017,11.9416,-16.5548,1,-0.571050685647984,28.4964,-2.2136588837996443,4.34877375
215,7.0,173.0,57.7227,0.0826,740.6124,0.0241,3.8884,165.0,246.0,212.5938,0,0.20246181818181827,33.40620000000001,-3.725543438485528,17.84875884
976,2.0,4.0,2.9375,0.0003,0.075,0.8613,0.2664,247.0,250.0,249.3906,0,0.0024672064777327683,0.6093999999999937,-0.14931240318700914,0.06459749999999999
479,76.519,87.2681,82.1018,0.4625,0.6542,0.4832,0.8815,-105.7418,-94.8607,-100.3349,1,-0.05176949891149962,5.47420000000001,-0.7273246323615318,0.31610944
644,2.0,155.0,19.4258,0.0509,433.0292,0.0464,3.3913,192.0,246.0,235.8711,0,0.05275468749999993,10.128899999999987,-3.0704558197499274,20.092554879999998
969,7.0,138.0,60.1914,0.0622,416.1292,0.0336,3.5723,202.0,244.0,221.1641,0,0.11304900990099015,22.83590000000001,-3.3932292120129786,13.98194112
489,7.5097,119.5154,48.1808,11.6292,216.1458,0.0424,3.3184,-5.0714,36.971,20.6585,1,-3.2165674172812238,16.312499999999996,-3.160606916744225,9.16458192
321,9.0,209.0,89.4766,0.1182,1490.5878,0.0181,4.193,158.0,236.0,191.3047,0,0.28288164556962025,44.6953,-4.011843340710357,26.979639180000003
659,44.0567,88.773,63.9132,3.675,25.3417,0.1199,2.324,-97.4542,-35.1761,-71.4055,1,-0.3717582207847379,36.229400000000005,-2.1210972169486686,3.03846983
295,8.1547,87.2681,63.7653,3.9625,29.0292,0.1076,2.4136,-8.2246,30.7739,-1.6807,1,-3.946039928993507,32.4546,-2.229334631254453,3.12354192
296,22.7735,88.558,62.855,5.3667,48.8417,0.08,2.658,-10.8958,18.2624,-5.1827,1,-2.1517557223884434,23.4451,-2.5257286443082556,3.9073360000000004
135,6.0,229.0,97.625,0.0719,613.7458,0.0301,3.7243,1.0,237.0,134.0742,0,102.92580000000001,102.92580000000001,-3.503230107227307,18.47374858
726,79.7437,100.167,90.6398,1.8958,6.3958,0.1887,1.7805,-111.8321,-97.9544,-105.7606,1,-0.06980285624610456,7.80619999999999,-1.6675968266076324,1.2068874600000001
727,5.0,169.0,54.0313,0.1016,1303.7709,0.0224,4.0419,176.0,252.0,225.3438,0,0.1514556818181819,26.656200000000013,-3.7986943201211427,29.204468159999998
49,10.0,166.0,74.7852,0.0996,1016.4583,0.0216,4.013,155.0,230.0,194.5898,0,0.22845290322580647,35.4102,-3.835061964292018,21.95549928
190,10.0,161.0,54.9258,0.0749,605.9542,0.0275,3.7693,157.0,234.0,207.8125,0,0.16679936305732485,26.1875,-3.5935692743096115,16.6637405
853,58.6755,136.929,92.7123,2.2167,14.4167,0.2033,1.9291,-110.6983,-54.8014,-98.075,1,-0.39091476562874045,43.2736,-1.593072558347836,2.9309151100000004
397,60.3953,125.9649,94.6295,7.0333,96.3667,0.0669,2.9341,-13.6085,-2.7422,-8.6672,1,-0.43538964617702164,5.924999999999999,-2.7045563118479543,6.44693223
512,5.1449,56.7406,15.999,4.8375,49.7875,0.114,2.5527,15.7117,35.9152,31.506,1,0.28063163120477086,4.4091999999999985,-2.1715568305876416,5.675775000000001
561,6.8648,80.3887,28.7216,7.5792,103.6875,0.0607,2.9972,-69.0443,34.8542,-0.92,1,-0.5181340096141173,35.7742,-2.8018115809166844,6.293831249999999
880,1.0,2.0,1.8516,0.0005,0.1167,0.7939,0.3602,250.0,254.0,252.0859,0,0.0076563999999999625,1.9140999999999906,-0.2307977702510693,0.09264813000000001
51,4.0,144.0,28.6445,0.0533,383.5667,0.0395,3.4849,163.0,234.0,220.2539,0,0.08433190184049087,13.746100000000013,-3.2314546070750607,15.150884650000002
603,69.2096,93.7176,79.3205,1.2292,3.2875,0.2763,1.4812,-105.7418,-68.2559,-90.1994,1,-0.20751963745652147,21.9435,-1.2862680470527663,0.90833625
554,3.0,102.0,11.3555,0.0317,205.2834,0.0857,2.9277,209.0,250.0,245.2969,0,0.02250287081339716,4.703100000000006,-2.456902453378403,17.59278738
808,3.855,30.9428,6.7086,1.2417,8.3833,0.4752,1.2931,30.3397,41.1441,39.4655,1,0.05532684898004934,1.678600000000003,-0.7440195109337019,3.98374416
833,3.2101,43.6267,7.3392,2.2833,21.05,0.3155,1.7672,31.4233,43.2015,40.8007,1,0.0764019055923472,2.400800000000004,-1.1535965970008693,6.641275
854,4.0,57.0,13.2617,0.024,79.7208,0.0832,2.7598,222.0,249.0,242.9688,0,0.027167567567567625,6.0312000000000126,-2.486507931154974,6.632770559999999
446,73.5092,81.2486,77.7224,0.0833,0.0833,0.8472,0.2868,-109.5766,-98.9616,-105.1716,1,-0.05667268376642453,6.209999999999994,-0.1658184846949404,0.07057176
